codeWilaya,Wilaya,MoughataaFr,Commune,Center,bureau,Candidat,Wilaya_ar,MoughataaAr,Commune_ar,Center_ar,bureau_ar,CandidatAr,Type,TypeAr,nbr_Inscrits,nb_bulletin,nb_votant_neutre,nb_votant_null,nb_vote
04,Gorgol,Lexeiba1,Ganki,Touth,Touth  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,كانكي,التوت,التوت  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,287,198,8,7,1
04,Gorgol,Lexeiba1,Ganki,Touth,Touth  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,كانكي,التوت,التوت  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,287,198,8,7,0
04,Gorgol,Lexeiba1,Ganki,Touth,Touth  01,Mamadou Bocar Ba,كوركول,لكصيبه1,كانكي,التوت,التوت  01,مامادو  بوكار با,Présidentielles,الرئاسية,287,198,8,7,10
04,Gorgol,Lexeiba1,Ganki,Touth,Touth  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,كانكي,التوت,التوت  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,287,198,8,7,56
04,Gorgol,Lexeiba1,Ganki,Touth,Touth  01,Biram Dah  Abeid,كوركول,لكصيبه1,كانكي,التوت,التوت  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,287,198,8,7,48
04,Gorgol,Lexeiba1,Ganki,Touth,Touth  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,كانكي,التوت,التوت  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,287,198,8,7,67
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  02,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,483,308,10,15,139
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  02,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,483,308,10,15,1
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  02,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,483,308,10,15,4
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  02,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,483,308,10,15,2
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  02,Mamadou Bocar Ba,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  02,مامادو  بوكار با,Présidentielles,الرئاسية,483,308,10,15,13
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  02,El Id Mohameden M’Bareck,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,483,308,10,15,64
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  02,Biram Dah  Abeid,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,483,308,10,15,60
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  04,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  04,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,483,291,17,14,111
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  04,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  04,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,483,291,17,14,0
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  04,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  04,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,483,291,17,14,7
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  04,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  04,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,483,291,17,14,2
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  04,Mamadou Bocar Ba,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  04,مامادو  بوكار با,Présidentielles,الرئاسية,483,291,17,14,12
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  04,El Id Mohameden M’Bareck,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  04,العيد  محمدن امبارك,Présidentielles,الرئاسية,483,291,17,14,53
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  04,Biram Dah  Abeid,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  04,بيرام الداه    اعبيد,Présidentielles,الرئاسية,483,291,17,14,75
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,486,304,11,13,107
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,486,304,11,13,3
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,486,304,11,13,8
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,486,304,11,13,0
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  01,Mamadou Bocar Ba,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  01,مامادو  بوكار با,Présidentielles,الرئاسية,486,304,11,13,8
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,486,304,11,13,63
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 1,Lexeiba 1  01,Biram Dah  Abeid,كوركول,لكصيبه1,لكصيبه1, لكصيبة 1, لكصيبة 1  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,486,304,11,13,91
04,Gorgol,Lexeiba1,Talhaya,Talhaya,Talhaya  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,الطلحاية,الطلحاية,الطلحاية  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,483,294,6,12,167
04,Gorgol,Lexeiba1,Talhaya,Talhaya,Talhaya  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,الطلحاية,الطلحاية,الطلحاية  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,483,294,6,12,1
04,Gorgol,Lexeiba1,Talhaya,Talhaya,Talhaya  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,الطلحاية,الطلحاية,الطلحاية  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,483,294,6,12,3
04,Gorgol,Lexeiba1,Talhaya,Talhaya,Talhaya  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,الطلحاية,الطلحاية,الطلحاية  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,483,294,6,12,0
04,Gorgol,Lexeiba1,Talhaya,Talhaya,Talhaya  01,Mamadou Bocar Ba,كوركول,لكصيبه1,الطلحاية,الطلحاية,الطلحاية  01,مامادو  بوكار با,Présidentielles,الرئاسية,483,294,6,12,9
04,Gorgol,Lexeiba1,Talhaya,Talhaya,Talhaya  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,الطلحاية,الطلحاية,الطلحاية  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,483,294,6,12,19
04,Gorgol,Lexeiba1,Talhaya,Talhaya,Talhaya  01,Biram Dah  Abeid,كوركول,لكصيبه1,الطلحاية,الطلحاية,الطلحاية  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,483,294,6,12,77
04,Gorgol,Lexeiba1,Betengal,Teoumiyatt,Teoumiyatt  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,بتنكل,التوميات,التوميات  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,419,302,0,2,194
04,Gorgol,Lexeiba1,Betengal,Teoumiyatt,Teoumiyatt  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,بتنكل,التوميات,التوميات  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,419,302,0,2,0
04,Gorgol,Lexeiba1,Betengal,Teoumiyatt,Teoumiyatt  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,بتنكل,التوميات,التوميات  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,419,302,0,2,106
04,Gorgol,Lexeiba1,Betengal,Teoumiyatt,Teoumiyatt  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,بتنكل,التوميات,التوميات  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,419,302,0,2,0
04,Gorgol,Lexeiba1,Betengal,Teoumiyatt,Teoumiyatt  01,Mamadou Bocar Ba,كوركول,لكصيبه1,بتنكل,التوميات,التوميات  01,مامادو  بوكار با,Présidentielles,الرئاسية,419,302,0,2,0
04,Gorgol,Lexeiba1,Betengal,Teoumiyatt,Teoumiyatt  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,بتنكل,التوميات,التوميات  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,419,302,0,2,0
04,Gorgol,Lexeiba1,Betengal,Teoumiyatt,Teoumiyatt  01,Biram Dah  Abeid,كوركول,لكصيبه1,بتنكل,التوميات,التوميات  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,419,302,0,2,0
04,Gorgol,Lexeiba1,Ganki,Seyal 1,Seyal 1  02,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,كانكي,السيال 1,السيال 1  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,330,155,1,5,45
04,Gorgol,Lexeiba1,Ganki,Seyal 1,Seyal 1  02,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,كانكي,السيال 1,السيال 1  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,330,155,1,5,1
04,Gorgol,Lexeiba1,Ganki,Seyal 1,Seyal 1  02,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,كانكي,السيال 1,السيال 1  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,330,155,1,5,1
04,Gorgol,Lexeiba1,Ganki,Seyal 1,Seyal 1  02,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,كانكي,السيال 1,السيال 1  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,330,155,1,5,0
04,Gorgol,Lexeiba1,Ganki,Seyal 1,Seyal 1  02,Mamadou Bocar Ba,كوركول,لكصيبه1,كانكي,السيال 1,السيال 1  02,مامادو  بوكار با,Présidentielles,الرئاسية,330,155,1,5,30
04,Gorgol,Lexeiba1,Ganki,Seyal 1,Seyal 1  02,El Id Mohameden M’Bareck,كوركول,لكصيبه1,كانكي,السيال 1,السيال 1  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,330,155,1,5,35
04,Gorgol,Lexeiba1,Ganki,Seyal 1,Seyal 1  02,Biram Dah  Abeid,كوركول,لكصيبه1,كانكي,السيال 1,السيال 1  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,330,155,1,5,37
04,Gorgol,Lexeiba1,Lexeiba1,Hotel de ville,Hotel de ville  02,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,لكصيبه1,البلدية,البلدية  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,507,317,10,9,128
04,Gorgol,Lexeiba1,Lexeiba1,Hotel de ville,Hotel de ville  02,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,لكصيبه1,البلدية,البلدية  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,507,317,10,9,0
04,Gorgol,Lexeiba1,Lexeiba1,Hotel de ville,Hotel de ville  02,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,لكصيبه1,البلدية,البلدية  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,507,317,10,9,9
04,Gorgol,Lexeiba1,Lexeiba1,Hotel de ville,Hotel de ville  02,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,لكصيبه1,البلدية,البلدية  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,507,317,10,9,3
04,Gorgol,Lexeiba1,Lexeiba1,Hotel de ville,Hotel de ville  02,Mamadou Bocar Ba,كوركول,لكصيبه1,لكصيبه1,البلدية,البلدية  02,مامادو  بوكار با,Présidentielles,الرئاسية,507,317,10,9,27
04,Gorgol,Lexeiba1,Lexeiba1,Hotel de ville,Hotel de ville  02,El Id Mohameden M’Bareck,كوركول,لكصيبه1,لكصيبه1,البلدية,البلدية  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,507,317,10,9,54
04,Gorgol,Lexeiba1,Lexeiba1,Hotel de ville,Hotel de ville  02,Biram Dah  Abeid,كوركول,لكصيبه1,لكصيبه1,البلدية,البلدية  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,507,317,10,9,77
04,Gorgol,Lexeiba1,Ganki,Mouftah El Kheir,Mouftah El Kheir  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,كانكي,مفتاح الخير,مفتاح الخير  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,294,189,5,7,138
04,Gorgol,Lexeiba1,Ganki,Mouftah El Kheir,Mouftah El Kheir  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,كانكي,مفتاح الخير,مفتاح الخير  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,294,189,5,7,1
04,Gorgol,Lexeiba1,Ganki,Mouftah El Kheir,Mouftah El Kheir  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,كانكي,مفتاح الخير,مفتاح الخير  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,294,189,5,7,14
04,Gorgol,Lexeiba1,Ganki,Mouftah El Kheir,Mouftah El Kheir  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,كانكي,مفتاح الخير,مفتاح الخير  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,294,189,5,7,0
04,Gorgol,Lexeiba1,Ganki,Mouftah El Kheir,Mouftah El Kheir  01,Mamadou Bocar Ba,كوركول,لكصيبه1,كانكي,مفتاح الخير,مفتاح الخير  01,مامادو  بوكار با,Présidentielles,الرئاسية,294,189,5,7,1
04,Gorgol,Lexeiba1,Ganki,Mouftah El Kheir,Mouftah El Kheir  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,كانكي,مفتاح الخير,مفتاح الخير  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,294,189,5,7,7
04,Gorgol,Lexeiba1,Ganki,Mouftah El Kheir,Mouftah El Kheir  01,Biram Dah  Abeid,كوركول,لكصيبه1,كانكي,مفتاح الخير,مفتاح الخير  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,294,189,5,7,16
04,Gorgol,Lexeiba1,Ganki,Ganki,Ganki  02,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,كانكي, كنكى, كنكى  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,333,226,11,9,105
04,Gorgol,Lexeiba1,Ganki,Ganki,Ganki  02,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,كانكي, كنكى, كنكى  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,333,226,11,9,0
04,Gorgol,Lexeiba1,Ganki,Ganki,Ganki  02,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,كانكي, كنكى, كنكى  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,333,226,11,9,14
04,Gorgol,Lexeiba1,Ganki,Ganki,Ganki  02,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,كانكي, كنكى, كنكى  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,333,226,11,9,1
04,Gorgol,Lexeiba1,Ganki,Ganki,Ganki  02,Mamadou Bocar Ba,كوركول,لكصيبه1,كانكي, كنكى, كنكى  02,مامادو  بوكار با,Présidentielles,الرئاسية,333,226,11,9,20
04,Gorgol,Lexeiba1,Ganki,Ganki,Ganki  02,El Id Mohameden M’Bareck,كوركول,لكصيبه1,كانكي, كنكى, كنكى  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,333,226,11,9,10
04,Gorgol,Lexeiba1,Ganki,Ganki,Ganki  02,Biram Dah  Abeid,كوركول,لكصيبه1,كانكي, كنكى, كنكى  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,333,226,11,9,56
04,Gorgol,Lexeiba1,Ganki,Lekreikra,Lekreikra  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,كانكي,لكريكره,لكريكره  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,223,166,1,16,129
04,Gorgol,Lexeiba1,Ganki,Lekreikra,Lekreikra  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,كانكي,لكريكره,لكريكره  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,223,166,1,16,2
04,Gorgol,Lexeiba1,Ganki,Lekreikra,Lekreikra  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,كانكي,لكريكره,لكريكره  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,223,166,1,16,6
04,Gorgol,Lexeiba1,Ganki,Lekreikra,Lekreikra  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,كانكي,لكريكره,لكريكره  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,223,166,1,16,0
04,Gorgol,Lexeiba1,Ganki,Lekreikra,Lekreikra  01,Mamadou Bocar Ba,كوركول,لكصيبه1,كانكي,لكريكره,لكريكره  01,مامادو  بوكار با,Présidentielles,الرئاسية,223,166,1,16,1
04,Gorgol,Lexeiba1,Ganki,Lekreikra,Lekreikra  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,كانكي,لكريكره,لكريكره  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,223,166,1,16,1
04,Gorgol,Lexeiba1,Ganki,Lekreikra,Lekreikra  01,Biram Dah  Abeid,كوركول,لكصيبه1,كانكي,لكريكره,لكريكره  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,223,166,1,16,10
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 2,Lexeiba 2  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,لكصيبه1, لكصيبة 2, لكصيبة 2  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,531,356,8,20,107
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 2,Lexeiba 2  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 2, لكصيبة 2  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,531,356,8,20,1
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 2,Lexeiba 2  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,لكصيبه1, لكصيبة 2, لكصيبة 2  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,531,356,8,20,2
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 2,Lexeiba 2  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,لكصيبه1, لكصيبة 2, لكصيبة 2  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,531,356,8,20,2
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 2,Lexeiba 2  01,Mamadou Bocar Ba,كوركول,لكصيبه1,لكصيبه1, لكصيبة 2, لكصيبة 2  01,مامادو  بوكار با,Présidentielles,الرئاسية,531,356,8,20,25
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 2,Lexeiba 2  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,لكصيبه1, لكصيبة 2, لكصيبة 2  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,531,356,8,20,138
04,Gorgol,Lexeiba1,Lexeiba1,Lexeiba 2,Lexeiba 2  01,Biram Dah  Abeid,كوركول,لكصيبه1,لكصيبه1, لكصيبة 2, لكصيبة 2  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,531,356,8,20,53
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,400,284,9,18,90
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,400,284,9,18,2
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,400,284,9,18,42
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,400,284,9,18,0
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  01,Mamadou Bocar Ba,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  01,مامادو  بوكار با,Présidentielles,الرئاسية,400,284,9,18,3
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,400,284,9,18,9
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  01,Biram Dah  Abeid,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,400,284,9,18,111
04,Gorgol,Lexeiba1,Betengal,Bitanguel 1,Bitanguel 1  01,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,بتنكل,بتنكل 1,بتنكل 1  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,589,387,3,5,229
04,Gorgol,Lexeiba1,Betengal,Bitanguel 1,Bitanguel 1  01,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,بتنكل,بتنكل 1,بتنكل 1  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,589,387,3,5,2
04,Gorgol,Lexeiba1,Betengal,Bitanguel 1,Bitanguel 1  01,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,بتنكل,بتنكل 1,بتنكل 1  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,589,387,3,5,121
04,Gorgol,Lexeiba1,Betengal,Bitanguel 1,Bitanguel 1  01,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,بتنكل,بتنكل 1,بتنكل 1  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,589,387,3,5,0
04,Gorgol,Lexeiba1,Betengal,Bitanguel 1,Bitanguel 1  01,Mamadou Bocar Ba,كوركول,لكصيبه1,بتنكل,بتنكل 1,بتنكل 1  01,مامادو  بوكار با,Présidentielles,الرئاسية,589,387,3,5,1
04,Gorgol,Lexeiba1,Betengal,Bitanguel 1,Bitanguel 1  01,El Id Mohameden M’Bareck,كوركول,لكصيبه1,بتنكل,بتنكل 1,بتنكل 1  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,589,387,3,5,2
04,Gorgol,Lexeiba1,Betengal,Bitanguel 1,Bitanguel 1  01,Biram Dah  Abeid,كوركول,لكصيبه1,بتنكل,بتنكل 1,بتنكل 1  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,589,387,3,5,24
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  02,Mohamed Cheikh Ghazouani,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,400,303,14,14,97
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  02,Mohamed Lemine El Mourteji  El Wavi,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,400,303,14,14,2
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  02,Hamadi Sid’El Moctar Mohamed Abdi,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,400,303,14,14,32
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  02,Outouma Antoine Souleymane Soumaré,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,400,303,14,14,0
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  02,Mamadou Bocar Ba,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  02,مامادو  بوكار با,Présidentielles,الرئاسية,400,303,14,14,8
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  02,El Id Mohameden M’Bareck,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,400,303,14,14,4
04,Gorgol,Lexeiba1,Betengal,Ould Rami,Ould Rami  02,Biram Dah  Abeid,كوركول,لكصيبه1,بتنكل,ولد الرامي,ولد الرامي  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,400,303,14,14,132
